"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"22545","EWR",2023,7,31,9,66,53,62.87,290,2.30156,2.6485892168,0,1013.8,10,2023-07-31 09:00:00
"22546","EWR",2023,7,31,10,67,56,67.75,20,5.7539,6.621473042,0,1014.6,10,2023-07-31 10:00:00
"22547","EWR",2023,7,31,11,71,55,56.96,0,0,0,0,1015.1,10,2023-07-31 11:00:00
"22548","EWR",2023,7,31,12,77,53,43.29,0,0,0,0,1015.5,10,2023-07-31 12:00:00
"22549","EWR",2023,7,31,13,78,54,43.44,200,4.60312,5.2971784336,0,1015.2,10,2023-07-31 13:00:00
"22550","EWR",2023,7,31,14,82,49,31.68,250,4.60312,5.2971784336,0,1015.2,10,2023-07-31 14:00:00
"22551","EWR",2023,7,31,15,83,52,34.28,320,8.05546,9.2700622588,0,1015.1,10,2023-07-31 15:00:00
"22552","EWR",2023,7,31,16,83,53,35.56,280,11.5078,13.242946084,0,1014.6,10,2023-07-31 16:00:00
"22553","EWR",2023,7,31,17,83,54,36.89,330,12.65858,14.5672406924,0,1014.3,10,2023-07-31 17:00:00
"22554","EWR",2023,7,31,18,83,53,35.56,280,10.35702,11.9186514756,0,1013.8,10,2023-07-31 18:00:00
"22555","EWR",2023,7,31,19,86,51,30,300,9.20624,10.5943568672,0,1013.4,10,2023-07-31 19:00:00
"22556","EWR",2023,7,31,20,85,54,34.59,300,8.05546,9.2700622588,0,1013.8,10,2023-07-31 20:00:00
"22557","EWR",2023,7,31,21,84,54,35.72,310,5.7539,6.621473042,0,1014.1,10,2023-07-31 21:00:00
"22558","EWR",2023,7,31,22,84,52,33.19,280,12.65858,14.5672406924,0,1014.3,10,2023-07-31 22:00:00
"22559","EWR",2023,7,31,23,82,52,35.41,320,11.5078,13.242946084,0,1014.8,10,2023-07-31 23:00:00
"22560","EWR",2023,8,1,0,79,56,45.2,330,9.20624,10.5943568672,0,1015.7,10,2023-08-01
"22561","EWR",2023,8,1,1,75,56,51.62,360,12.65858,14.5672406924,0,1016.7,10,2023-08-01 01:00:00
"22562","EWR",2023,8,1,2,75,55,49.78,20,9.20624,10.5943568672,0,1017,10,2023-08-01 02:00:00
"22563","EWR",2023,8,1,3,76,54,46.42,10,8.05546,9.2700622588,0,1017.4,10,2023-08-01 03:00:00
"22564","EWR",2023,8,1,4,75,54,47.99,330,10.35702,11.9186514756,0,1017.5,10,2023-08-01 04:00:00
"22565","EWR",2023,8,1,5,71,55,56.96,10,10.35702,11.9186514756,1e-04,1017.7,10,2023-08-01 05:00:00
"22566","EWR",2023,8,1,6,72,56,57.1,360,8.05546,9.2700622588,0,1017.5,10,2023-08-01 06:00:00
"22567","EWR",2023,8,1,7,71,56,59.07,340,9.20624,10.5943568672,0,1017.6,10,2023-08-01 07:00:00
"22568","EWR",2023,8,1,8,70,57,63.37,340,9.20624,10.5943568672,1e-04,1018,10,2023-08-01 08:00:00
"22569","EWR",2023,8,1,9,69,56,63.24,360,8.05546,9.2700622588,1e-04,1018.7,10,2023-08-01 09:00:00
"22570","EWR",2023,8,1,10,69,56,63.24,20,11.5078,13.242946084,0,1019.3,10,2023-08-01 10:00:00
"22571","EWR",2023,8,1,11,71,55,56.96,360,10.35702,11.9186514756,0,1019.9,10,2023-08-01 11:00:00
"22572","EWR",2023,8,1,12,73,53,49.48,20,11.5078,13.242946084,0,1020.2,10,2023-08-01 12:00:00
"22573","EWR",2023,8,1,13,76,51,41.57,360,12.65858,14.5672406924,0,1020.2,10,2023-08-01 13:00:00
"22574","EWR",2023,8,1,14,77,48,35.95,40,12.65858,14.5672406924,0,1020.5,10,2023-08-01 14:00:00
"22575","EWR",2023,8,1,15,80,51,36.42,50,11.5078,13.242946084,0,1020.2,10,2023-08-01 15:00:00
"22576","EWR",2023,8,1,16,81,49,32.73,360,12.65858,14.5672406924,0,1019.9,10,2023-08-01 16:00:00
"22577","EWR",2023,8,1,17,82,48,30.51,NA,NA,NA,0,1019.7,10,2023-08-01 17:00:00
"22578","EWR",2023,8,1,18,83,48,29.54,320,9.20624,10.5943568672,0,1019.5,10,2023-08-01 18:00:00
"22579","EWR",2023,8,1,19,80,49,33.81,290,4.60312,5.2971784336,0,1019.4,10,2023-08-01 19:00:00
"22580","EWR",2023,8,1,20,81,49,32.73,350,8.05546,9.2700622588,0,1019.2,10,2023-08-01 20:00:00
"22581","EWR",2023,8,1,21,80,47,31.37,310,8.05546,9.2700622588,0,1018.8,10,2023-08-01 21:00:00
"22582","EWR",2023,8,1,22,80,45,29.08,NA,NA,NA,0,1019.2,10,2023-08-01 22:00:00
"22583","EWR",2023,8,1,23,79,46,31.21,NA,NA,NA,0,1020.1,10,2023-08-01 23:00:00
"22584","EWR",2023,8,2,0,76,50,40.05,360,11.5078,13.242946084,0,1020.7,10,2023-08-02
"22585","EWR",2023,8,2,1,73,49,42.67,40,8.05546,9.2700622588,0,1021.6,10,2023-08-02 01:00:00
"22586","EWR",2023,8,2,2,70,51,50.89,20,9.20624,10.5943568672,0,1021.7,10,2023-08-02 02:00:00
"22587","EWR",2023,8,2,3,70,52,52.8,20,8.05546,9.2700622588,0,1021.9,10,2023-08-02 03:00:00
"22588","EWR",2023,8,2,4,68,52,56.55,20,10.35702,11.9186514756,0,1021.9,10,2023-08-02 04:00:00
"22589","EWR",2023,8,2,5,67,52,58.53,20,5.7539,6.621473042,0,1021.8,10,2023-08-02 05:00:00
"22590","EWR",2023,8,2,6,67,52,58.53,20,2.30156,2.6485892168,0,1021.9,10,2023-08-02 06:00:00
"22591","EWR",2023,8,2,7,63,51,64.85,20,5.7539,6.621473042,0,1021.8,10,2023-08-02 07:00:00
"22592","EWR",2023,8,2,8,64,52,64.97,10,5.7539,6.621473042,0,1022.1,10,2023-08-02 08:00:00
"22593","EWR",2023,8,2,9,64,51,62.62,10,9.20624,10.5943568672,0,1022.6,10,2023-08-02 09:00:00
"22594","EWR",2023,8,2,10,66,52,60.6,10,8.05546,9.2700622588,0,1023.2,10,2023-08-02 10:00:00
"22595","EWR",2023,8,2,11,69,54,58.8,10,11.5078,13.242946084,0,1023.8,10,2023-08-02 11:00:00
"22596","EWR",2023,8,2,12,72,52,49.33,20,8.05546,9.2700622588,0,1023.9,10,2023-08-02 12:00:00
"22597","EWR",2023,8,2,13,74,49,41.26,10,5.7539,6.621473042,0,1023.5,10,2023-08-02 13:00:00
"22598","EWR",2023,8,2,14,77,49,37.33,360,5.7539,6.621473042,0,1023.1,10,2023-08-02 14:00:00
"22599","EWR",2023,8,2,15,78,48,34.78,50,8.05546,9.2700622588,0,1023.4,10,2023-08-02 15:00:00
"22600","EWR",2023,8,2,16,80,48,32.57,60,5.7539,6.621473042,0,1023,10,2023-08-02 16:00:00
"22601","EWR",2023,8,2,17,79,47,32.41,40,2.30156,2.6485892168,0,1022.7,10,2023-08-02 17:00:00
"22602","EWR",2023,8,2,18,82,47,29.39,320,9.20624,10.5943568672,0,1022.1,10,2023-08-02 18:00:00
"22603","EWR",2023,8,2,19,81,47,30.36,320,8.05546,9.2700622588,0,1021.7,10,2023-08-02 19:00:00
"22604","EWR",2023,8,2,20,82,51,34.12,320,5.7539,6.621473042,0,1021.3,10,2023-08-02 20:00:00
"22605","EWR",2023,8,2,21,79,52,39.06,140,9.20624,10.5943568672,0,1021.3,10,2023-08-02 21:00:00
"22606","EWR",2023,8,2,22,77,54,44.9,150,9.20624,10.5943568672,0,1021.3,10,2023-08-02 22:00:00
"22607","EWR",2023,8,2,23,75,54,47.99,160,5.7539,6.621473042,0,1021.5,10,2023-08-02 23:00:00
"22608","EWR",2023,8,3,0,73,54,51.33,160,9.20624,10.5943568672,0,1021.7,10,2023-08-03
"22609","EWR",2023,8,3,1,72,54,53.09,170,5.7539,6.621473042,0,1022.1,10,2023-08-03 01:00:00
"22610","EWR",2023,8,3,2,71,54,54.92,180,5.7539,6.621473042,0,1022.1,10,2023-08-03 02:00:00
"22611","EWR",2023,8,3,3,70,53,54.78,190,8.05546,9.2700622588,0,1022.1,10,2023-08-03 03:00:00
"22612","EWR",2023,8,3,4,69,54,58.8,190,5.7539,6.621473042,0,1022.1,10,2023-08-03 04:00:00
"22613","EWR",2023,8,3,5,68,54,60.86,180,4.60312,5.2971784336,0,1021.7,10,2023-08-03 05:00:00
"22614","EWR",2023,8,3,6,66,53,62.87,200,2.30156,2.6485892168,0,1021.1,10,2023-08-03 06:00:00
"22615","EWR",2023,8,3,7,66,53,62.87,210,4.60312,5.2971784336,0,1020.7,10,2023-08-03 07:00:00
"22616","EWR",2023,8,3,8,67,54,62.99,240,4.60312,5.2971784336,0,1020.6,10,2023-08-03 08:00:00
"22617","EWR",2023,8,3,9,64,54,69.92,240,4.60312,5.2971784336,0,1020.8,10,2023-08-03 09:00:00
"22618","EWR",2023,8,3,10,65,56,72.62,200,4.60312,5.2971784336,0,1020.9,10,2023-08-03 10:00:00
"22619","EWR",2023,8,3,11,71,57,61.24,200,2.30156,2.6485892168,0,1021,10,2023-08-03 11:00:00
"22620","EWR",2023,8,3,12,73,57,57.23,170,5.7539,6.621473042,0,1020.6,10,2023-08-03 12:00:00
"22621","EWR",2023,8,3,13,74,59,59.46,200,8.05546,9.2700622588,0,1020.4,10,2023-08-03 13:00:00
"22622","EWR",2023,8,3,14,76,59,55.62,190,11.5078,13.242946084,0,1020,10,2023-08-03 14:00:00
"22623","EWR",2023,8,3,15,78,59,52.05,170,10.35702,11.9186514756,0,1019.2,10,2023-08-03 15:00:00
"22624","EWR",2023,8,3,16,79,60,52.19,160,5.7539,6.621473042,0,1018.6,10,2023-08-03 16:00:00
"22625","EWR",2023,8,3,17,80,60,50.51,180,11.5078,13.242946084,0,1018.1,10,2023-08-03 17:00:00
"22626","EWR",2023,8,3,18,79,59,50.36,160,10.35702,11.9186514756,0,1017.8,10,2023-08-03 18:00:00
"22627","EWR",2023,8,3,19,79,59,50.36,150,12.65858,14.5672406924,0,1017.5,10,2023-08-03 19:00:00
"22628","EWR",2023,8,3,20,79,60,52.19,150,12.65858,14.5672406924,0,1017,10,2023-08-03 20:00:00
"22629","EWR",2023,8,3,21,78,59,52.05,160,12.65858,14.5672406924,0,1016.5,10,2023-08-03 21:00:00
"22630","EWR",2023,8,3,22,77,59,53.8,150,12.65858,14.5672406924,0,1016.3,10,2023-08-03 22:00:00
"22631","EWR",2023,8,3,23,76,58,53.66,160,11.5078,13.242946084,0,1016.3,10,2023-08-03 23:00:00
"22632","EWR",2023,8,4,0,75,58,55.48,180,12.65858,14.5672406924,0,1016.7,10,2023-08-04
"22633","EWR",2023,8,4,1,74,58,57.37,180,8.05546,9.2700622588,0,1016.8,10,2023-08-04 01:00:00
"22634","EWR",2023,8,4,2,73,58,59.33,190,10.35702,11.9186514756,0,1016.4,10,2023-08-04 02:00:00
"22635","EWR",2023,8,4,3,73,58,59.33,200,11.5078,13.242946084,0,1016.2,10,2023-08-04 03:00:00
"22636","EWR",2023,8,4,4,73,60,63.73,200,12.65858,14.5672406924,0,1015.7,10,2023-08-04 04:00:00
"22637","EWR",2023,8,4,5,72,61,68.31,190,10.35702,11.9186514756,0,1015.2,10,2023-08-04 05:00:00
"22638","EWR",2023,8,4,6,72,62,70.77,190,12.65858,14.5672406924,0,1015.1,10,2023-08-04 06:00:00
"22639","EWR",2023,8,4,7,73,63,70.87,220,11.5078,13.242946084,0,1015,10,2023-08-04 07:00:00
"22640","EWR",2023,8,4,8,73,63,70.87,220,10.35702,11.9186514756,0,1014.8,10,2023-08-04 08:00:00
"22641","EWR",2023,8,4,9,73,63,70.87,200,9.20624,10.5943568672,0,1014.7,10,2023-08-04 09:00:00
"22642","EWR",2023,8,4,10,72,64,75.92,210,5.7539,6.621473042,0,1014.5,10,2023-08-04 10:00:00
"22643","EWR",2023,8,4,11,72,63,73.31,180,5.7539,6.621473042,0,1014.7,10,2023-08-04 11:00:00
"22644","EWR",2023,8,4,12,73.4,64.4,73.44,180,8.05546,9.2700622588,0,1014.7,10,2023-08-04 12:00:00
"22645","EWR",2023,8,4,13,76,64,66.38,210,5.7539,6.621473042,0,1014.5,10,2023-08-04 13:00:00
"22646","EWR",2023,8,4,14,76,63,64.09,220,9.20624,10.5943568672,0,1014.3,10,2023-08-04 14:00:00
"22647","EWR",2023,8,4,15,76,64,66.38,240,12.65858,14.5672406924,0,1014.3,10,2023-08-04 15:00:00
"22648","EWR",2023,8,4,16,76,64,66.38,220,9.20624,10.5943568672,0,1014.4,10,2023-08-04 16:00:00
"22649","EWR",2023,8,4,17,78,64,62.12,240,11.5078,13.242946084,0,1014.1,10,2023-08-04 17:00:00
"22650","EWR",2023,8,4,18,78,65,64.33,240,12.65858,14.5672406924,0,1013.6,10,2023-08-04 18:00:00
"22651","EWR",2023,8,4,19,78,66,66.61,230,12.65858,14.5672406924,0,1013.3,10,2023-08-04 19:00:00
"22652","EWR",2023,8,4,20,77,66,68.85,180,10.35702,11.9186514756,0,1013.1,10,2023-08-04 20:00:00
"22653","EWR",2023,8,4,21,78,66,66.61,180,10.35702,11.9186514756,0,1012.7,10,2023-08-04 21:00:00
"22654","EWR",2023,8,4,22,76,67,73.69,160,5.7539,6.621473042,0,1013.1,10,2023-08-04 22:00:00
"22655","EWR",2023,8,4,23,75,67,76.19,190,10.35702,11.9186514756,0,1013.3,10,2023-08-04 23:00:00
"22656","EWR",2023,8,5,0,74,68,81.55,180,9.20624,10.5943568672,0,1013.7,10,2023-08-05
"22657","EWR",2023,8,5,1,74,68,81.55,180,10.35702,11.9186514756,0,1014.4,10,2023-08-05 01:00:00
"22658","EWR",2023,8,5,2,73,68,84.34,190,11.5078,13.242946084,0,1014,10,2023-08-05 02:00:00
"22659","EWR",2023,8,5,3,73,68,84.34,200,11.5078,13.242946084,0,1014.1,10,2023-08-05 03:00:00
"22660","EWR",2023,8,5,4,73,67,81.48,230,5.7539,6.621473042,0,1013.5,10,2023-08-05 04:00:00
"22661","EWR",2023,8,5,5,74,67,78.78,230,11.5078,13.242946084,0,1013.7,10,2023-08-05 05:00:00
"22662","EWR",2023,8,5,6,73,67,81.48,220,5.7539,6.621473042,0,1013.2,10,2023-08-05 06:00:00
"22663","EWR",2023,8,5,7,71,67,87.19,220,5.7539,6.621473042,0,1013.7,10,2023-08-05 07:00:00
"22664","EWR",2023,8,5,8,72,68,87.24,250,2.30156,2.6485892168,0,1013.6,10,2023-08-05 08:00:00
"22665","EWR",2023,8,5,9,72,68,87.24,290,5.7539,6.621473042,0,1013.9,10,2023-08-05 09:00:00
"22666","EWR",2023,8,5,10,74,67,78.78,0,0,0,0,1014,10,2023-08-05 10:00:00
"22667","EWR",2023,8,5,11,75,67,76.19,290,2.30156,2.6485892168,0,1013.9,10,2023-08-05 11:00:00
"22668","EWR",2023,8,5,12,79,65,62.25,350,5.7539,6.621473042,0,1014.2,10,2023-08-05 12:00:00
"22669","EWR",2023,8,5,13,79,65,62.25,20,5.7539,6.621473042,0,1014.6,10,2023-08-05 13:00:00
"22670","EWR",2023,8,5,14,82,65,56.43,20,8.05546,9.2700622588,0,1014.8,10,2023-08-05 14:00:00
"22671","EWR",2023,8,5,15,85,64,49.47,50,5.7539,6.621473042,0,1014.7,10,2023-08-05 15:00:00
"22672","EWR",2023,8,5,16,86,62,44.65,10,5.7539,6.621473042,0,1014.4,10,2023-08-05 16:00:00
"22673","EWR",2023,8,5,17,87,60,40.29,330,8.05546,9.2700622588,0,1014.2,10,2023-08-05 17:00:00
"22674","EWR",2023,8,5,18,85,60,42.95,110,5.7539,6.621473042,0,1014.1,10,2023-08-05 18:00:00
"22675","EWR",2023,8,5,19,86,58,38.72,40,11.5078,13.242946084,0,1014,10,2023-08-05 19:00:00
"22676","EWR",2023,8,5,20,85,55,35.87,30,11.5078,13.242946084,0,1014,10,2023-08-05 20:00:00
"22677","EWR",2023,8,5,21,84,56,38.42,30,12.65858,14.5672406924,0,1014.2,10,2023-08-05 21:00:00
"22678","EWR",2023,8,5,22,82,57,42.49,10,8.05546,9.2700622588,0,1014.4,10,2023-08-05 22:00:00
"22679","EWR",2023,8,5,23,80,56,43.75,20,8.05546,9.2700622588,0,1014.5,10,2023-08-05 23:00:00
"22680","EWR",2023,8,6,0,79,56,45.2,20,8.05546,9.2700622588,0,1014.7,10,2023-08-06
"22681","EWR",2023,8,6,1,76,57,51.76,40,5.7539,6.621473042,0,1015,10,2023-08-06 01:00:00
"22682","EWR",2023,8,6,2,76,59,55.62,30,8.05546,9.2700622588,0,1015.1,10,2023-08-06 02:00:00
"22683","EWR",2023,8,6,3,75,60,59.59,20,5.7539,6.621473042,0,1015.2,10,2023-08-06 03:00:00
"22684","EWR",2023,8,6,4,77,61,57.77,30,5.7539,6.621473042,0,1015.3,10,2023-08-06 04:00:00
"22685","EWR",2023,8,6,5,74,61,63.85,20,5.7539,6.621473042,0,1015.6,10,2023-08-06 05:00:00
"22686","EWR",2023,8,6,6,72,62,70.77,20,8.05546,9.2700622588,0,1015.6,10,2023-08-06 06:00:00
"22687","EWR",2023,8,6,7,71,60,68.2,10,8.05546,9.2700622588,0,1015.9,10,2023-08-06 07:00:00
"22688","EWR",2023,8,6,8,69,60,73.02,10,5.7539,6.621473042,0,1016.1,10,2023-08-06 08:00:00
"22689","EWR",2023,8,6,9,72,59,63.61,10,4.60312,5.2971784336,0,1016.4,10,2023-08-06 09:00:00
"22690","EWR",2023,8,6,10,71,60,68.2,10,4.60312,5.2971784336,0,1016.5,10,2023-08-06 10:00:00
"22691","EWR",2023,8,6,11,74,60,61.62,30,5.7539,6.621473042,0,1016.9,10,2023-08-06 11:00:00
"22692","EWR",2023,8,6,12,78,59,52.05,30,8.05546,9.2700622588,0,1016.9,10,2023-08-06 12:00:00
"22693","EWR",2023,8,6,13,79,59,50.36,30,8.05546,9.2700622588,0,1016.6,10,2023-08-06 13:00:00
"22694","EWR",2023,8,6,14,83,56,39.68,360,2.30156,2.6485892168,0,1016.4,10,2023-08-06 14:00:00
"22695","EWR",2023,8,6,15,85,57,38.57,170,2.30156,2.6485892168,0,1016.4,10,2023-08-06 15:00:00
"22696","EWR",2023,8,6,16,85,57,38.57,150,2.30156,2.6485892168,0,1015.9,10,2023-08-06 16:00:00
"22697","EWR",2023,8,6,17,86,59,40.14,130,5.7539,6.621473042,0,1015.7,10,2023-08-06 17:00:00
"22698","EWR",2023,8,6,18,85,60,42.95,150,10.35702,11.9186514756,0,1015.4,10,2023-08-06 18:00:00
"22699","EWR",2023,8,6,19,84,61,45.96,140,11.5078,13.242946084,0,1014.9,10,2023-08-06 19:00:00
"22700","EWR",2023,8,6,20,84,60,44.35,140,10.35702,11.9186514756,0,1014.6,10,2023-08-06 20:00:00
"22701","EWR",2023,8,6,21,83,64,52.76,160,11.5078,13.242946084,0,1014.3,10,2023-08-06 21:00:00
"22702","EWR",2023,8,6,22,81,64,56.3,160,9.20624,10.5943568672,0,1014.4,10,2023-08-06 22:00:00
"22703","EWR",2023,8,6,23,80,65,60.24,140,8.05546,9.2700622588,0,1014.5,10,2023-08-06 23:00:00
"22704","EWR",2023,8,7,0,79,66,64.45,160,8.05546,9.2700622588,0,1014.5,10,2023-08-07
"22705","EWR",2023,8,7,1,77,66,68.85,140,4.60312,5.2971784336,0,1015,10,2023-08-07 01:00:00
"22706","EWR",2023,8,7,2,77,67,71.28,160,5.7539,6.621473042,0,1014.9,10,2023-08-07 02:00:00
"22707","EWR",2023,8,7,3,77,67,71.28,160,5.7539,6.621473042,0,1014.8,10,2023-08-07 03:00:00
"22708","EWR",2023,8,7,4,76,68,76.27,180,5.7539,6.621473042,0,1014.6,10,2023-08-07 04:00:00
"22709","EWR",2023,8,7,5,77,67,71.28,170,8.05546,9.2700622588,0,1014,10,2023-08-07 05:00:00
"22710","EWR",2023,8,7,6,77,67,71.28,180,8.05546,9.2700622588,1e-04,1013.8,10,2023-08-07 06:00:00
"22711","EWR",2023,8,7,7,75,68,78.86,180,9.20624,10.5943568672,1e-04,1013.7,10,2023-08-07 07:00:00
"22712","EWR",2023,8,7,8,73,69,87.29,180,10.35702,11.9186514756,0.02,1013.3,10,2023-08-07 08:00:00
"22713","EWR",2023,8,7,9,70,66,87.14,180,12.65858,14.5672406924,0.02,1013.3,4,2023-08-07 09:00:00
"22714","EWR",2023,8,7,10,69,66,90.17,150,8.05546,9.2700622588,0.06,1013,3,2023-08-07 10:00:00
"22715","EWR",2023,8,7,11,72,69,90.28,160,5.7539,6.621473042,1e-04,1013.1,5,2023-08-07 11:00:00
"22716","EWR",2023,8,7,12,73,68,84.34,160,4.60312,5.2971784336,0,1013,9,2023-08-07 12:00:00
"22717","EWR",2023,8,7,13,75,71,87.38,190,5.7539,6.621473042,1e-04,1012.8,9,2023-08-07 13:00:00
"22718","EWR",2023,8,7,14,75,71,87.38,180,8.05546,9.2700622588,0,1012.5,8,2023-08-07 14:00:00
"22719","EWR",2023,8,7,15,79,72,79.17,180,8.05546,9.2700622588,1e-04,1011.8,9,2023-08-07 15:00:00
"22720","EWR",2023,8,7,16,83,71,67.17,180,12.65858,14.5672406924,0,1010.8,10,2023-08-07 16:00:00
"22721","EWR",2023,8,7,17,83,71,67.17,170,10.35702,11.9186514756,0,1010.4,10,2023-08-07 17:00:00
"22722","EWR",2023,8,7,18,84,72,67.28,180,8.05546,9.2700622588,0,1009.4,10,2023-08-07 18:00:00
"22723","EWR",2023,8,7,19,82,70,67.06,170,11.5078,13.242946084,0,1009.1,10,2023-08-07 19:00:00
"22724","EWR",2023,8,7,20,82,73,74.24,140,9.20624,10.5943568672,0,1008.1,10,2023-08-07 20:00:00
"22725","EWR",2023,8,7,21,82,73,74.24,150,11.5078,13.242946084,0,1007.8,10,2023-08-07 21:00:00
"22726","EWR",2023,8,7,22,82,71,69.38,160,12.65858,14.5672406924,0,1007.2,10,2023-08-07 22:00:00
"22727","EWR",2023,8,7,23,80,71,74.06,150,9.20624,10.5943568672,0,1007.8,10,2023-08-07 23:00:00
"22728","EWR",2023,8,8,0,80,71,74.06,170,12.65858,14.5672406924,1e-04,1008.4,10,2023-08-08
"22729","EWR",2023,8,8,1,73,69,87.29,200,14.96014,17.2158299092,0.03,1007.2,3,2023-08-08 01:00:00
"22730","EWR",2023,8,8,2,72,69,90.28,180,9.20624,10.5943568672,1e-04,1006.7,10,2023-08-08 02:00:00
"22731","EWR",2023,8,8,3,72,68,87.24,190,10.35702,11.9186514756,1e-04,1006.7,10,2023-08-08 03:00:00
"22732","EWR",2023,8,8,4,71,68,90.25,190,12.65858,14.5672406924,1e-04,1006.2,10,2023-08-08 04:00:00
"22733","EWR",2023,8,8,5,72,68,87.24,190,8.05546,9.2700622588,0,1006,10,2023-08-08 05:00:00
"22734","EWR",2023,8,8,6,72,68,87.24,190,5.7539,6.621473042,0,1005.2,10,2023-08-08 06:00:00
"22735","EWR",2023,8,8,7,72,68,87.24,180,5.7539,6.621473042,0,1004.7,10,2023-08-08 07:00:00
"22736","EWR",2023,8,8,8,73,68,84.34,180,5.7539,6.621473042,0,1004.4,10,2023-08-08 08:00:00
"22737","EWR",2023,8,8,9,73,69,87.29,230,5.7539,6.621473042,0,1004.4,10,2023-08-08 09:00:00
"22738","EWR",2023,8,8,10,73,69,87.29,230,5.7539,6.621473042,0,1004.7,10,2023-08-08 10:00:00
"22739","EWR",2023,8,8,11,76,70,81.69,220,5.7539,6.621473042,0,1004.5,10,2023-08-08 11:00:00
"22740","EWR",2023,8,8,12,76,69,78.94,250,10.35702,11.9186514756,0,1004.4,10,2023-08-08 12:00:00
"22741","EWR",2023,8,8,13,75,69,81.62,230,10.35702,11.9186514756,1e-04,1004.1,10,2023-08-08 13:00:00
"22742","EWR",2023,8,8,14,79,67,66.72,230,9.20624,10.5943568672,0,1003.7,10,2023-08-08 14:00:00
"22743","EWR",2023,8,8,15,79,65,62.25,250,11.5078,13.242946084,0,1003.3,10,2023-08-08 15:00:00
"22744","EWR",2023,8,8,16,81,63,54.36,NA,NA,NA,0,1002.8,10,2023-08-08 16:00:00
"22745","EWR",2023,8,8,17,81,62,52.48,NA,NA,NA,0,1002.8,10,2023-08-08 17:00:00
"22746","EWR",2023,8,8,18,81,62,52.48,NA,NA,NA,0,1002.9,10,2023-08-08 18:00:00
"22747","EWR",2023,8,8,19,82,61,49.03,NA,NA,NA,0,1003.3,10,2023-08-08 19:00:00
"22748","EWR",2023,8,8,20,80,60,50.51,NA,NA,NA,0,1003.7,10,2023-08-08 20:00:00
"22749","EWR",2023,8,8,21,80,61,52.33,NA,NA,NA,0,1003.7,10,2023-08-08 21:00:00
"22750","EWR",2023,8,8,22,79,60,52.19,NA,NA,NA,0,1003.9,10,2023-08-08 22:00:00
"22751","EWR",2023,8,8,23,77,59,53.8,NA,NA,NA,0,1005,10,2023-08-08 23:00:00
"22752","EWR",2023,8,9,0,76,60,57.64,NA,NA,NA,0,1005.3,10,2023-08-09
"22753","EWR",2023,8,9,1,76,60,57.64,290,10.35702,11.9186514756,0,1005.4,10,2023-08-09 01:00:00
"22754","EWR",2023,8,9,2,76,60,57.64,280,10.35702,11.9186514756,0,1005.6,10,2023-08-09 02:00:00
"22755","EWR",2023,8,9,3,76,59,55.62,270,10.35702,11.9186514756,0,1006,10,2023-08-09 03:00:00
"22756","EWR",2023,8,9,4,75,58,55.48,270,11.5078,13.242946084,0,1005.8,10,2023-08-09 04:00:00
"22757","EWR",2023,8,9,5,74,59,59.46,270,14.96014,17.2158299092,0,1005.6,10,2023-08-09 05:00:00
"22758","EWR",2023,8,9,6,73,59,61.5,270,17.2617,19.864419126,0,1005.3,10,2023-08-09 06:00:00
"22759","EWR",2023,8,9,7,72,59,63.61,280,14.96014,17.2158299092,0,1005.4,10,2023-08-09 07:00:00
"22760","EWR",2023,8,9,8,71,59,65.81,270,12.65858,14.5672406924,0,1005.7,10,2023-08-09 08:00:00
"22761","EWR",2023,8,9,9,71,59,65.81,260,12.65858,14.5672406924,0,1006.1,10,2023-08-09 09:00:00
"22762","EWR",2023,8,9,10,71,58,63.49,270,12.65858,14.5672406924,0,1006.7,10,2023-08-09 10:00:00
"22763","EWR",2023,8,9,11,74,59,59.46,250,11.5078,13.242946084,0,1007.3,10,2023-08-09 11:00:00
"22764","EWR",2023,8,9,12,76,58,53.66,270,10.35702,11.9186514756,0,1007.7,10,2023-08-09 12:00:00
"22765","EWR",2023,8,9,13,80,58,47.02,290,12.65858,14.5672406924,0,1007.7,10,2023-08-09 13:00:00
"22766","EWR",2023,8,9,14,82,58,44.05,NA,NA,NA,0,1007.6,10,2023-08-09 14:00:00
"22767","EWR",2023,8,9,15,84,58,41.29,290,18.41248,21.1887137344,0,1007.3,10,2023-08-09 15:00:00
"22768","EWR",2023,8,9,16,85,57,38.57,280,14.96014,17.2158299092,0,1007,10,2023-08-09 16:00:00
"22769","EWR",2023,8,9,17,88,57,35.05,300,12.65858,14.5672406924,0,1006.8,10,2023-08-09 17:00:00
"22770","EWR",2023,8,9,18,88,56,33.81,260,18.41248,21.1887137344,0,1006.6,10,2023-08-09 18:00:00
"22771","EWR",2023,8,9,19,89,55,31.59,300,12.65858,14.5672406924,0,1007,10,2023-08-09 19:00:00
"22772","EWR",2023,8,9,20,88,58,36.34,260,20.71404,23.8373029512,0,1007,10,2023-08-09 20:00:00
"22773","EWR",2023,8,9,21,87,58,37.51,NA,NA,NA,0,1006.5,10,2023-08-09 21:00:00
"22774","EWR",2023,8,9,22,85,58,39.98,270,17.2617,19.864419126,0,1006.7,10,2023-08-09 22:00:00
"22775","EWR",2023,8,9,23,82,58,44.05,NA,NA,NA,0,1007.2,10,2023-08-09 23:00:00
"22776","EWR",2023,8,10,0,80,58,47.02,250,12.65858,14.5672406924,0,1007.8,10,2023-08-10
