establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code
2969,M579+P579+V579,Jennie-O Turkey Store,,1116 NW 4th Avenue ,Faribault,MN,55021,(507) 332-5302,2019-12-12,Certification - Export; Poultry Processing; Poultry Slaughter,"Festive Brand; Hormel Foods Corporation; Jennie-O; Jennie-O Foods, Inc.; Jennie-O Turkey Store, Inc.; Jerome Foods, Inc.; Jerome's Golden Glo; Norwestern Deli; The Turkey Store, Inc.; West Central Turkeys, LLC",25,2512,Large,44.303287008918,-93.275947958825,Rice County,27131
3668,M5798+P5798+V5798,Williams Brothers Meat Co.,,302 East 8th St. ,Washington,MO,63090,(636) 239-4340,2022-05-02,Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Processing - Rabbit; Voluntary Slaughter - Poultry; Voluntary Slaughter - Rabbit,Norv's Meat Products; Washington Sausage Co. Inc.,35,3513,Very Small,38.552324980755,-91.011342038871,Franklin County,29071
6166165,M5798A+P5798A,Williams Brothers Meat Co.,,607 West 5th St. ,Washington,MO,63090,(636) 239-2183,2022-07-07,Meat Processing; Poultry Processing,,35,3513,Very Small,38.557463003582,-91.019952013632,Franklin County,29071
5942,M580+V580,"A. Decoite Packing House, Inc.",,3101 Kailiili Road ,"Haiku, Maui",HI,96708,,2021-07-15,Meat Processing; Meat Slaughter; Voluntary Processing - Meat; Voluntary Slaughter - Meat,Old Town Products,15,1506,Very Small,20.864976984852,-156.301175018913,Maui,15009
3670,M5800+P5800,"Di Gregorio Food Products, Inc.",,2232 Marconi Ave. ,St. Louis,MO,63110,(314) 776-1062,2021-07-28,Meat Processing; Poultry Processing,,35,3511,Very Small,38.613847018505,-90.272812969178,St. Louis city,29510
100545,M5805A,"American Laboratories, LLC",062072414,5036 South 33rd Street ,Omaha,NE,68107,(402) 858-2612,2019-07-01,Meat Processing,,15,1522,Very Small,41.206875015612,-95.964538034035,Douglas County,31055
3974,M5806+P5806,Cusack Wholesale Meats,,301 SW 12th Street  ,Oklahoma City,OK,73109,(405) 232-2114,2021-08-19,Meat Processing; Poultry Processing,,40,4043,Very Small,35.453215020454,-97.518037034906,Oklahoma County,40109
3422,M5808+P5808+G1566,"Henningsen Foods, Inc.",007266158,200 East Railway ,Ravenna,NE,68869,(308) 452-3221,2020-11-18,Meat Processing; Poultry Processing,"Michael Foods, Inc. ",15,1512,Small,41.023885326336,-98.911256452764,Buffalo County,31019
3423,M5813+P5813,"DS OFOOD, Inc.",,104 Willow Road ,Schleswig,IA,51461,(224) 803-9697,2021-07-26,Meat Processing; Poultry Processing,"Daesang; Jongga; L & K Packing, Inc.; Ofood; QMI; Samha Foods",25,2518,Small,42.153503984284,-95.437093030399,Crawford County,19047
4230,M5819+P5819+V5819,Gourmet Ranch,795140433,11215 Old Fairbanks N ,Houston,TX,77086,(713) 861-0909,2022-04-06,Meat Processing; Voluntary Processing - Meat; Voluntary Processing - Poultry; Voluntary Processing - Rabbit,Stock Yards Meat Packing Co.,40,4026,Small,29.926036982763,-95.504701964327,Harris County,48201
4147,M582+P894,The Hillshire Brands Company,005213962,3900 Meacham Boulevard ,Haltom City,TX,76117,(469) 343-3262,2022-04-22,Meat Processing; Poultry Processing,"Bryan Foods; Galileo Foods; Quality Packing Co.; Sara Lee; Sara Lee Foodservice; Tyson Foods, Inc.",40,4025,Large,32.822491006377,-97.289119966928,Tarrant County,48439
3675,M5833+P5833,Mo-Ark Provision Company Inc,,387 E Old HIghway B ,Poplar Bluff,MO,63901,(573) 785-9586,2021-07-28,Meat Processing; Poultry Processing,,35,3513,Small,36.765550001609,-90.372564193574,Butler County,29023
3871,M5837+P5837,"Simmons Prepared Foods, Inc.",196566632,5 Main Street ,Van Buren,AR,72956,(479) 474-7056,2021-01-28,Meat Processing; Poultry Processing,"Blue Ribbon Farms; Simmons Foods, Inc.; Simmons Industries, Inc.; Simmons Poultry Farms, Inc.",35,3505,Large,35.433332182203,-94.357840686272,Crawford County,05033
3872,M5839+P5839,"Tyson Foods, Inc.",,620 Tyler Road ,Russellville,AR,72802,(479) 498-0465,2021-02-03,Poultry Processing,"Brennan Packing Co.; Delightful Farms; Delta Valley; Prospect Farms; Spare Time; TSD Sales and Distribution, Inc.; Tyson Sales and Distribution; Victor F. Weaver Co.",35,3520,Large,35.26978222433,-93.085974637925,Pope County,05115
3873,M5842+P5842+V5842,"Tyson Foods, Inc.",,600 N. Berry Street ,Springdale,AR,72764,(479) 750-5316,2017-06-30,Certification - Export; Meat Processing; Poultry Processing; Poultry Slaughter,"Holly Farms; McCarty Foods; TSD Sales and Distribution; Tyson Poultry, Inc.; Tyson Sales and Distribution, Inc.",35,3512,Large,36.190396741121,-94.125623998291,Washington County,05143
5266,M5850A+P5850A,Kraft Heinz Foods Company,,7878 Airway Road ,San Diego,CA,92154,(619) 661-5440,2021-04-01,Meat Processing; Poultry Processing,Delimex,05,0518,Large,32.561623003595,-116.971821001252,San Diego County,06073
4895,M5854+P5854,D&M Distributing,,1160 West 3050 South ,Ogden,UT,84401,(801) 392-5533,2020-10-06,Meat Processing, D&M Distributing,15,1531,Very Small,41.209722012845,-112.008503019814,Weber County,49057
5267,M5860+P5860,Raven Brand Products,,10870 14th Avenue ,Armona,CA,93202,(209) 584-3948,2021-08-06,Meat Processing; Poultry Processing,,05,0502,Very Small,36.316257010361,-119.709298023819,Kings County,06031
5269,M5867A+P5867A,Ohanyan's Inc.,,3296 W. Sussex Way ,Fresno,CA,93722,(559) 243-0800,2021-12-07,Meat Processing; Poultry Processing,"Ohanyan's, Inc.",05,0502,Small,36.791269982602,-119.851033994859,Fresno County,06019
5270,M5869+P5869,Choice Food Products Inc.,,1822 W. Hedges ,Fresno,CA,93728,(559) 266-1674,2021-07-20,Meat Processing; Poultry Processing,,05,0502,Very Small,36.759662999194,-119.832602022138,Fresno County,06019
4898,M5883+P5883,Mountain Meadows Lamb Corporation,009479619,4900 Clarkson Street ,Denver,CO,80216,(303) 749-5270,2018-08-29,Meat Processing; Meat Slaughter; Poultry Processing,Superior Farms - Denver Division,15,1514,Small,39.785800990549,-104.976863006585,Denver County,08031
5271,M5886+P5886+V5886,Goodman Food Products,,200 E Beach Ave ,Inglewood,CA,90302,(310) 674-3180,2021-03-25,Certification - Export; Meat Processing; Poultry Processing; Voluntary Processing - Poultry,Don Lee Farms,05,0535,Large,33.967351985149,-118.35213496273,Los Angeles County,06037
124217,M5886A+P5886A,"Goodman Food Products, Texas Inc.",,Mansfield ,Mansfield,TX,76063,(817) 453-3180,2016-02-11,Meat Processing; Poultry Processing,Don Lee Farms,40,4025,Small,32.5722248,-97.133154,Tarrant County,48439
5272,M5889+P5889,A & S Produce Inc.,,2939 Sunol ,Vernon,CA,90058,(323) 260-5100,2022-03-17,Meat Processing; Poultry Processing,Greenland Foods Co.,05,0514,Small,33.99940798711,-118.185721998189,Los Angeles County,06037
4899,M5891+P5891,E&H Distributing LLC,,300 W BONANZA RD ,LAS VEGAS,NV,89106,(702) 876-9000,2021-11-23,Meat Processing; Poultry Processing,,05,0510,Small,36.178534001195,-115.145255017628,Clark County,32003
5275,M5895+P5895,Fernandez Sao Jorge Linquica,,4220 Commercial Drive #1,Tracy,CA,95304,(209) 835-9115,2011-05-09,Meat Processing,,05,0509,Very Small,37.768063995879,-121.428482020939,San Joaquin County,06077
5727,M5898+P5898,Bot N Bot,,13005 Los Nietos Rd. ,Santa Fe Springs,CA,90670,(323) 445-4700,2021-09-15,Meat Processing; Poultry Processing,,05,0521,Very Small,33.946663981279,-118.053685984599,Los Angeles County,06037
621,M5903+P5903,American Skin Food Group LLC,,140 Industrial Dr. ,Burgaw,NC,28425,(910) 259-2232,2021-07-20,Meat Processing,,80,80NC,Small,34.543281604789,-77.91965593487,Pender County,37141
6165790,M5903B,"American Skin Food Group, LLC",079384523,101 14th St. SE ,Orange City,IA,51041,(712) 737-4829,2021-11-02,Meat Processing,,25,2523,Large,42.991120979651,-96.058323986855,Sioux County,19167
1233,M5906+P5906,Al & John Inc.,,147 Clinton Road ,West Caldwell,NJ,07006,(973) 521-7928,2021-07-20,Meat Processing; Poultry Processing,Freda; Glen Rock; Kohler,80,8023,Small,40.854877997588,-74.299571967823,Essex County,34013
1234,M5907+P5907,Burger Maker Inc.,,666 16th Street ,Carlstadt,NJ,07072,,2021-11-03,Meat Processing; Poultry Processing,,80,8023,Small,40.835918006876,-74.079912963361,Bergen County,34003
1236,M5911,A&M Packing LLC,,368 Newton Swartswood Road ,Newton,NJ,07860,(873) 383-4291,2019-11-26,Meat Processing; Meat Slaughter,,80,8016,Very Small,41.061602007161,-74.790193007696,Sussex County,34037
1237,M5912+P5912,Serra Sausage LLC,,100 W. Park Avenue  ,Vineland,NJ,08360,(856) 692-8032,2018-01-11,Meat Processing; Poultry Processing,,80,8013,Very Small,39.492542003045,-75.034505033416,Cumberland County,34011
1668,M5916+P5916+V5916,"Longhini, LLC",,41 Longhini Lane ,New Haven,CT,06519,(203) 624-7110,2022-03-23,Certification - Export; Meat Processing; Poultry Processing,Esposito; Longhini Sausage Co.; Uncle Charley's; Village Gourmet,60,6006,Small,41.295385985307,-72.94910101823,South Central Connecticut Planning Region,
1239,M5921+P5921,Arm National Foods,,539 Chestnut Street ,Trenton,NJ,08611,(609) 695-6776,2021-08-17,Meat Processing; Poultry Processing,Trenton Steak Company,80,8012,Small,40.212016995164,-74.74735796207,Mercer County,34021
1243,M5929+P5929,Wayne Meat Corporation,,2234 Hamburg Turnpike ,Wayne,NJ,07470,(973) 835-0211,2013-09-25,Meat Processing; Poultry Processing,,80,8023,Very Small,40.984422993373,-74.276258039417,Passaic County,34031
2322,M5931,G.G. RUPPERSBERGER & SONS INC,,2639 PENNSYLVANIA AVENUE ,BALTIMORE,MD,21217,,2021-07-20,Meat Processing; Meat Slaughter,,80,8014,Very Small,39.312149993755,-76.644361017572,Baltimore city,24510
1245,M5934+P5934+V5934,"A.F.I. Food Service LLC ""DBA"" PFS Metro NY Custom Cuts",,1 Ikea Drive  CN 6070,Elizabeth,NJ,07207,(908) 629-1800,2022-01-07,Certification - Export; Identification - Meat; Identification - Poultry; Meat Processing; Poultry Processing,Alliance Foodservice; PFG-A.F.I Foodservice; Performance Food Group,80,8020,Large,40.670695985048,-74.170613034708,Union County,34039
841,M595+P8447+V595,Old World Provisions Inc.,621930312,12 Industrial Park Rd.  ,Troy,NY,12180,(518) 273-0810,2022-03-09,Meat Processing; Poultry Processing,Carnegie Deli; Helmbold's; New York State National ; Old World Naturals,60,6003,Small,42.705664915361,-73.676000700181,Rensselaer County,36083
1673,M5952+P5952,Lamberti Packing Company,,207 Food Terminal Plaza ,New Haven,CT,06511,(203) 562-0436,2021-08-02,Meat Processing; Poultry Processing,,60,6006,Very Small,41.293969410582,-72.921235957319,South Central Connecticut,
1674,M5953+P5953,Italia Importing Company,,779 Grand Avenue ,New Haven,CT,06511,(203) 865-0841,2021-08-02,Meat Processing; Poultry Processing,,60,6006,Very Small,41.308300989358,-72.915395038629,South Central Connecticut Planning Region,
1679,M5964+P5964,"Minore's Meats, LLC",,320 Whalley Avenue  ,New Haven,CT,06511,(203) 865-4119,2025-08-05,Meat Processing; Poultry Processing,,60,6006,Very Small,41.316318992207,-72.943996020101,South Central Connecticut Planning Region,
1681,M5967+P5967,"City Line Distributors, LLC",,20 Industry Drive ,West Haven,CT,06516,(203) 931-3707,2021-08-31,Meat Processing; Poultry Processing,,60,6006,Small,41.289265016694,-72.981586005996,South Central Connecticut Planning Region,
6166852,M597+P597,Buckhead South Florida LLC,,12510 NW 112th Ave. ,Medley,FL,33178,(786) 723-0042,2022-10-19,Meat Processing,Incredible Fish; North Star Seafood of South Florida,85,8530,N / A,25.887576484686,-80.379426371566,Miami-Dade County,12086
1686,M5976+P5976,LaRosa Products,,94 Brown Street ,Hartford,CT,06114,(860) 296-1909,2020-08-03,Meat Processing; Poultry Processing,,60,6006,Very Small,41.737273005646,-72.676227992715,Capitol Planning Region,
1688,M5981,Vineridge Inc.,,136 Hazard Ave ,Enfield,CT,06082,(413) 544-3017,2021-08-10,Meat Processing,Janik Sausage Company,60,6003,Very Small,41.987834997469,-72.560942961164,Capitol Planning Region,
1692,M5985+P5985,Litchfield Prime Meats & Provisions LLC,,205 East Street ,Litchfield,CT,06759,(860) 567-5448,2021-08-05,Meat Processing; Poultry Processing,LL Provisions; Litchfield Locker,60,6006,Very Small,41.747507016057,-73.179775016932,Northwest Hills Planning Region,
2324,M5987+P5987,Rocko Meats,,12623 Catoctin Furnace Circle ,Thurmont,MD,21788,(301) 271-7030,2021-07-22,Meat Processing; Poultry Processing,,80,8014,Very Small,39.580471017203,-77.433023004529,Frederick County,24021
6166718,M599+P599,M.A.D. Burgers and Sausage,,3702 E Roeser Road Suite 26,Phoenix,AZ,85040,(480) 754-9976,2024-09-13,Meat Processing; Poultry Processing,None,05,0504,Very Small,33.400287150126,-112.000809857622,Maricopa County,04013
1694,M5992,"Noack's Meat Products, Inc.",,1112 East Main Street ,Meriden,CT,06450,(230) 235-7384,2016-07-11,Meat Processing,,60,6006,Very Small,41.526231016743,-72.766113007798,South Central Connecticut Planning Region,
1695,M5993+P5993,"Martin Rosol's, Inc.",,45 Grove Street ,New Britain,CT,06053,,2021-08-02,Meat Processing; Poultry Processing,,60,6006,Small,41.671281988579,-72.786697034159,Capitol Planning Region,
1697,M5998,Bristol Beef,,785 Middle Street ,Bristol,CT,06010,(860) 589-9969,2020-10-26,Meat Processing; Meat Slaughter,,60,6006,Very Small,41.652277992876,-72.906402010893,Naugatuck Valley Planning Region,
5277,M6002+P6002,"Provena Foods, Inc.",175490192,251 D'Arcy Parkway ,Lathrop,CA,95330,,2020-06-22,Meat Processing,Hormel Foods Corporation; Swiss American Sausage Co.,05,0509,Small,37.803693999445,-121.294509033344,San Joaquin County,06077
4900,M6004+P6004+V6004,Wolf Pack Meats,,5895 Clean Water Way ,Reno,NV,89502,(775) 857-3663,2022-02-28,Meat Processing; Meat Slaughter; Voluntary Processing - Meat; Voluntary Processing - Poultry; Voluntary Slaughter - Meat; Voluntary Slaughter - Poultry,Wolf Pack Meats,05,0517,Very Small,39.513440015499,-119.73434197704,Washoe County,32031
4901,M6006+P6006,Carlotta's Kitchen LLC,,847 E 18th Street ,Tucson,AZ,85719,,2021-03-22,Meat Processing; Poultry Processing,,05,0504,Small,32.212495907309,-110.957570444307,Pima County,04019
5728,M6009+P6009,"Ruiz Food Products, Inc.",009476938,3280 E. 44th Street ,Vernon,CA,90058,(559) 591-5510,2021-07-30,Meat Processing; Poultry Processing,,05,0503,Small,34.003788063579,-118.208960995464,Los Angeles County,06037
3874,M6010T+P6010T+V6010T,"National Steak Processors (2024), LLC.",,301 E 5th Ave. ,Owasso,OK,74055,(918) 274-8787,2021-07-22,Certification - Export; Identification - Meat; Identification - Poultry; Meat Processing; Poultry Processing,Concord Premium Meats; NSP Proteins; NSP Quality Meats,40,4042,Small,36.259539311873,-95.851476721396,Tulsa County,40143
5279,M6012,U. C. Davis Meat Laboratory,,"U C Meat Lab, 1 Shields Ave. ",Davis,CA,95616,(916) 752-7410,2019-10-18,Meat Processing; Meat Slaughter,,05,0517,Very Small,38.535521989006,-121.746223038876,Yolo County,06113
5730,M6016+P6016+V6016,Papa Cantella's Inc,,3341 E. 50th Street ,Vernon,CA,90058,(323) 584-7272,2021-07-30,Meat Processing; Poultry Processing; Voluntary Processing - Meat,,05,0503,Small,33.999132012948,-118.206812962055,Los Angeles County,06037
5281,M6018+P6018,Eureka Sausage Company,,6835 N. Tujunga Ave. ,North Hollywood,CA,91605,(818) 558-1358,2021-10-27,Meat Processing,,05,0515,Very Small,34.195014994682,-118.379410010939,Los Angeles County,06037
4149,M602,San Antonio Packing Company,,1922 South Laredo ,San Antonio,TX,78207,(210) 224-5441,2021-07-22,Meat Processing,,40,4040,Small,29.411408998729,-98.513818028622,Bexar County,48029
5282,M6022+P6022,Milan Salami Co.,,1155 67th St. ,Oakland,CA,94608,(510) 654-7055,2021-12-07,Meat Processing; Poultry Processing,,05,0531,Small,37.849467991781,-122.287345967389,Alameda County,06001
5283,M6024+P6024,"Courage Production, LLC",,2475 Courage Dr. ,Fairfield,CA,94533,(707) 422-6300,2021-08-02,Meat Processing; Poultry Processing,,05,0531,Small,38.23333199985,-122.079553977623,Solano County,06095
5732,M6028+P6028,Meadow Farms Sausage Company,,6215 S. Western Ave. ,Los Angeles,CA,90047,(323) 752-2300,1977-10-03,Meat Processing; Poultry Processing,Manhatten Foods Company; Triple C Venture,05,0535,Very Small,33.982897984787,-118.309277034509,Los Angeles County,06037
5733,M6028A+P4114+V6028A,West Coast Prime Meats LLC,,344 Cliffwood Park St ,Brea,CA,92821,(714) 255-8560,2021-12-07,Meat Processing; Poultry Processing; Voluntary Processing - Meat; Voluntary Processing - Rabbit,,05,0525,Small,33.923215984331,-117.888942024619,Orange County,06059
5734,M6030+P6030,Evans Food Group,,15430 E. Proctor Avenue ,City of Industry,CA,91744,,2021-10-27,Meat Processing; Poultry Processing,Gayton Foods,05,0506,Small,34.02139749,-117.9628598,Los Angeles County,06037
5286,M6036,P.G. Molinari & Sons Inc.,,1401 Yosemite Avenue ,San Francisco,CA,94124,(415) 822-5555,2021-12-27,Meat Processing,,05,0519,Small,37.72462499222,-122.388375980029,San Francisco County,06075
5287,M6037+P6037,Aries Beef LLC,,17 W. Magnolia Blvd. ,Burbank,CA,91502,(818) 697-0202,2021-12-23,Meat Processing; Poultry Processing,,05,0515,Small,34.180364014665,-118.315230029782,Los Angeles County,06037
4903,M6045+P6045+V6045,Valley Meat & Food LLC,,808 West Avenue ,Alamosa,CO,81101,(719) 589-6328,2019-02-13,Meat Processing; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,Valley Meat Co.,15,1511,Small,37.464001992468,-105.874585037061,Alamosa County,08003
5288,M6052+P6052,CREATIVE FOOD PROCESSING,,1810 RICHARD AVENUE ,SANTA CLARA,CA,95050,(408) 982-9289,2022-02-28,Meat Processing; Poultry Processing,,05,0519,Very Small,37.365273985716,-121.958561959657,Santa Clara County,06085
6023,M6056+P6056,"Schenk Packing Company, Inc.",,8204 288th Street NW ,Stanwood,WA,98292,(360) 629-3939,2021-07-26,Meat Processing; Meat Slaughter; Poultry Processing,,15,1530,Small,48.257311991536,-122.34433100668,Snohomish County,53061
6024,M6056A+P6056A,Schenk Packing Company Warehouse,,1321 S. 6th Street ,Mount Vernon,WA,98273,(360) 336-2128,2021-07-26,Meat Processing; Poultry Processing,,15,1530,Small,48.412424013211,-122.334945035323,Skagit County,53057
5289,M6063A,"Central Valley Meat Co., Inc.",,10431 8 3/4 Ave. ,Hanford,CA,93230,(559) 583-9624,2021-06-22,Meat Processing; Meat Slaughter,,05,0502,Large,36.321984993444,-119.613508963777,Kings County,06031
5292,M6068+P6068,Evergood Sausage Company,,1389 Underwood Avenue ,San Francisco,CA,94124,(415) 822-4660,2021-10-04,Meat Processing; Poultry Processing,,05,0519,Small,37.727122003085,-122.388245976711,San Francisco County,06075
5737,M6070+P6070,Los Angeles Poultry,,4816 Long Beach Avenue ,Los Angeles,CA,90058,(213) 232-1619,2020-06-18,Poultry Processing,DeeDee's Poultry; Preferred Poultry; Sauschick,05,0535,Small,33.999687020667,-118.242837040798,Los Angeles County,06037
4905,M6071+P6071,"US Foods, Inc.",,345 S Kino Parkway ,Tucson,AZ,85719,,2020-10-21,Meat Processing; Poultry Processing,Barone Foods; Stockyards Meat Packing; Stockyards/Barone,05,0504,Small,32.217753162709,-110.943229175612,Pima County,04019
5738,M6072,Bangkok Meatball Corp.,,10501 Long Beach Blvd. ,Lynwood,CA,90262,(323) 567-6094,2014-04-08,Meat Processing,,05,0535,Small,33.938686002017,-118.214399003524,Los Angeles County,06037
